410271000119102	Computed tomography of right femur without contrast (procedure)	datortomografi av höger femur utan kontrast
410261000119108	Computed tomography of left femur without contrast (procedure)	datortomografi av vänster femur utan kontrast
409901000119107	Magnetic resonance imaging of liver without contrast (procedure)	magnetresonanstomografi av levern utan kontrast
409871000119107	Magnetic resonance imaging of pancreas without contrast (procedure)	magnetresonanstomografi av pankreas utan kontrast
409841000119100	Magnetic resonance imaging of kidney without contrast (procedure)	magnetresonanstomografi av njure utan kontrast
409791000119103	Magnetic resonance imaging of prostate without contrast (procedure)	magnetresonanstomografi av prostata utan kontrast
409781000119101	Magnetic resonance imaging of scrotum without contrast (procedure)	magnetresonanstomografi av skrotum utan kontast
409771000119104	Magnetic resonance imaging of sacrococcygeal region of spine without contrast (procedure)	magnetresonanstomografi av ryggradens sakrokoccygeala region utan kontrast
409701000119109	Computed tomography of left ankle with contrast (procedure)	datortomografi av vänster ankel med kontrast
409571000119109	Magnetic resonance imaging of adrenal gland without contrast (procedure)	magnetresonanstomografi av binjure utan kontrast
409551000119100	Magnetic resonance angiography of carotid artery without contrast (procedure)	MR-angiografi av karotisartär utan kontrast
409541000119102	Computed tomography of right tibia and fibula with contrast (procedure)	datortomografi av höger tibia och fibula med kontrast
409521000119108	Computed tomography of right tibia and fibula without contrast (procedure)	datortomografi av höger tibia och fibula utan kontrast
409511000119101	Computed tomography of left tibia and fibula with contrast (procedure)	datortomografi av vänster tibia och fibula med kontrast
409491000119106	Computed tomography of left tibia and fibula without contrast (procedure)	datortomografi av vänster tibia och fibula utan kontrast
409421000119109	Computed tomography of right ankle with contrast (procedure)	datortomografi av höger ankel med kontrast
408621000119100	Removal of tunneled central venous catheter with subcutaneous port using fluoroscopic guidance (procedure)	avlägsnande av tunnelerad central venkateter med subkutan port under röntgengenomlysning
408451000119106	Percutaneous biopsy of kidney using fluoroscopic guidance (procedure)	perkutan biopsi från njure under röntgengenomlysning
408071000119106	Percutaneous renal needle biopsy using ultrasonographic guidance (procedure)	ultraljudsvägledd perkutan nålbiopsi från njure
408041000119104	Percutaneous needle biopsy of pleura using computed tomography guidance (procedure)	DT-vägledd perkutan nålbiopsi från lungsäck
408031000119108	Percutaneous needle biopsy of pancreas using computed tomography guidance (procedure)	DT-vägledd perkutan nålbiopsi från pankreas
407981000119107	Percutaneous biopsy of kidney using computed tomography guidance (procedure)	DT-vägledd perkutan biopsi från njure
407971000119109	Percutaneous needle biopsy of liver using computed tomography guidance (procedure)	DT-vägledd perkutan nålbiopsi från levern
407931000119106	Fluoroscopic retrograde cystourethrography (procedure)	retrograd uretrocystografi under röntgengenomlysning
407651000119107	Magnetic resonance imaging of bilateral hip joints without contrast (procedure)	magnetresonanstomografi av båda höftlederna utan kontrast
406571000119104	Magnetic resonance imaging of paranasal sinuses without contrast (procedure)	magnetresonanstomografi av näsans bihålor utan kontrast
405481000119105	Single photon emission computed tomography of liver with vascular flow (procedure)	SPECT av levern med vaskulärt flöde
396321000119104	Single photon emission computed tomography of cerebrospinal fluid flow (procedure)	SPECT av cerobrospinalvätskeflöde
396171000119100	Magnetic resonance imaging of thoracic spine without contrast (procedure)	magnetresonanstomografi av bröstryggraden utan kontrast
396161000119106	Magnetic resonance imaging of pelvis without contrast (procedure)	magnetresonanstomografi av bäckenet utan kontrast
396111000119108	Computed tomography of soft tissues of neck with contrast (procedure)	datortomografi av halsens mjukdelar med kontrast
396101000119105	Computed tomography of abdomen without contrast (procedure)	datortomografi av buken utan kontrast
395771000119107	Computed tomography of pelvis without contrast (procedure)	datortomografi av bäckenet utan kontrast
395611000119106	Magnetic resonance imaging of brain and brain stem with contrast (procedure)	magnetresonanstomografi av hjärna och hjärnstam med kontrast
395561000119108	Computed tomography of soft tissues of neck without contrast (procedure)	datortomografi av halsens mjukdelar utan kontrast
395241000119107	Fluoroscopic arteriography of abdominal aorta with serialography (procedure)	arteriografi av bukaorta med seriell radiografi under röntgengenomlysning
395231000119103	Endoscopic retrograde cholangiopancreatography with insertion of catheter into biliary duct using fluoroscopic guidance (procedure)	endoskopisk retrograd kolangiopankreatikografi med inläggning av kateter i gallgång under röntgengenomlysning
395081000119108	Computed tomography of chest without contrast (procedure)	datortomografi av bröstkorgen utan kontrast
394681000119101	Echoencephalography A and B-mode (procedure)	ekoencefalografi, A- och B-skanning
394611000119107	Fluoroscopic angiography for transcatheter biopsy (procedure)	angiografi för biopsi via kateter under röntgengenomlysning
394591000119102	Shuntogram of indwelling nonvascular shunt using fluoroscopic guidance (procedure)	shuntografi av kvarliggande icke-vaskulär shunt under röntgenomgenomlysning
394531000119101	Magnetic resonance imaging of abdomen without contrast (procedure)	magnetresonanstomografi av buken utan kontrast
394511000119106	Magnetic resonance imaging of lower limb joint without contrast (procedure)	magnetresonanstomografi av led i nedre extremitet utan kontrast
394501000119108	Magnetic resonance arthrography of upper limb without contrast (procedure)	magnetresonanstomografi av arm utan kontrast
394491000119101	Computed tomography of upper limb without contrast (procedure)	datortomografi av arm utan kontrast
394451000119106	Magnetic resonance imaging of lumbar spine without contrast (procedure)	magnetresonanstomografi av ländryggraden utan kontrast
394421000119103	Plain x-ray of chest anteroposterior view (procedure)	röntgenundersökning av bröstkorgen, anteroposterior projektion
394221000119102	Ultrasonography for fetal biophysical profile without non-stress testing (procedure)	ultraljudsundersökning av fostrets biofysiska profil utan non-stress test
394211000119109	Ultrasonography for fetal biophysical profile with non-stress testing (procedure)	ultraljudsundersökning av fostrets biofysiska profil med non-stress test
393161000119104	Computed tomography of chest, abdomen and pelvis without contrast (procedure)	datortomografi av bröstkorg, buk och bäcken utan kontrast
393091000119105	Computed tomography of neck and chest without contrast (procedure)	datortomografi av hals och bröstkorg utan kontrast
393031000119106	Magnetic resonance imaging cholangiography without contrast (procedure)	kolangiografi med magnetresonanstomografi utan kontrast
392531000119105	Screening mammography of left breast (procedure)	mammografiscreening av vänster bröst
392521000119107	Screening mammography of right breast (procedure)	mammografiscreening av höger bröst
392491000119105	Fluoroscopic venography of right extremity (procedure)	flebografi av höger extremitet under röntgengenomlysning
391391000119107	Radionuclide scan of whole body using indium 111 for localization of abscess (procedure)	helkroppsskintigrafi med ^111^In för lokalisering av abscess
391131000119106	Ultrasonography for qualitative amniotic fluid volume (procedure)	ultraljudsundersökning för mätning av fostervattenvolym
388511000119103	Fluoroscopic arteriography of thoracic aorta with serialography by femoral approach (procedure)	arteriografi av bröstaorta med seriell radiografi via femoral åtkomst under röntgengenomlysning
388321000119101	Magnetic resonance imaging of sacrum without contrast (procedure)	magnetresonanstomografi av sakrum utan kontrast
388131000119100	Computed tomography of mastoid without contrast (procedure)	datortomografi av processus mastoideus utan kontrast
387691000119107	Endoscopic retrograde cholangiopancreatography with insertion of catheter into biliary and pancreatic ducts using fluoroscopic guidance (procedure)	endoskopisk retrograd kolangiopankreatikografi med inläggning av kateter i gall- och pankreasgångar under röntgengenomlysning
385731000119105	Plain X-ray of excised tissue specimen (procedure)	slätröntgen av exciderat vävnadsprov
385711000119100	Ultrasonography of left thorax (procedure)	ultraljudsundersökning av bröstkorgens vänstra sida
385701000119103	Ultrasonography of right thorax (procedure)	ultraljudsundersökning av bröstkorgens högra sida
385111000119104	Computed tomography of facial bones without contrast (procedure)	datortomografi av ansiktsben utan kontrast
384521000119100	Computed tomography of lower limb without contrast (procedure)	datortomografi av nedre extremitet utan kontrast
384161000119102	Ultrasonography of soft tissue of neck (procedure)	ultraljudsundersökning av halsens mjukdelar
